date,time,Flow,Speed,Density,datetime_iso
2/2/2022,6:40,1077.88,69.65,12.49,2022-02-02T06:40:00+01:00
2/2/2022,6:45,1126.12,69.08,13.35,2022-02-02T06:45:00+01:00
2/2/2022,6:50,999.29,69.08,11.97,2022-02-02T06:50:00+01:00
2/2/2022,6:55,945.65,69.19,11.07,2022-02-02T06:55:00+01:00
2/2/2022,7:00,1035.06,69.46,11.92,2022-02-02T07:00:00+01:00
2/2/2022,7:05,1115.76,69.25,12.79,2022-02-02T07:05:00+01:00
2/2/2022,7:10,1260.47,69.04,14.34,2022-02-02T07:10:00+01:00
2/2/2022,7:15,0,0,0,2022-02-02T07:15:00+01:00
2/2/2022,7:20,1396,68.29,16.56,2022-02-02T07:20:00+01:00
2/2/2022,7:25,1436.71,68.42,16.74,2022-02-02T07:25:00+01:00
2/2/2022,7:30,1441.18,67.98,16.84,2022-02-02T07:30:00+01:00
2/2/2022,7:35,1536.47,66.67,18.81,2022-02-02T07:35:00+01:00
2/2/2022,7:40,1623.53,65.12,20.19,2022-02-02T07:40:00+01:00
2/2/2022,7:45,1556.47,65.04,20.96,2022-02-02T07:45:00+01:00
2/2/2022,7:50,1492.94,65.29,20.18,2022-02-02T07:50:00+01:00
2/2/2022,7:55,1368.47,66.67,17.47,2022-02-02T07:55:00+01:00
2/2/2022,8:00,1307.06,67.62,15.97,2022-02-02T08:00:00+01:00
2/2/2022,8:05,1242.82,68,14.78,2022-02-02T08:05:00+01:00
2/2/2022,8:10,1336,70.15,16.61,2022-02-02T08:10:00+01:00
2/2/2022,8:15,1376.24,69.46,16.21,2022-02-02T08:15:00+01:00
2/2/2022,8:20,1372.71,68.94,16.72,2022-02-02T08:20:00+01:00
2/2/2022,8:25,1341.41,67.92,15.98,2022-02-02T08:25:00+01:00
2/2/2022,8:30,1336.71,68.33,16.45,2022-02-02T08:30:00+01:00
2/2/2022,8:35,1363.53,68.27,16.42,2022-02-02T08:35:00+01:00
2/2/2022,8:40,1409.18,67.88,17.35,2022-02-02T08:40:00+01:00
2/2/2022,8:45,1449.18,66.77,17.98,2022-02-02T08:45:00+01:00
2/2/2022,8:50,1311.06,68.06,15.51,2022-02-02T08:50:00+01:00
2/2/2022,8:55,1147.53,69.29,14.12,2022-02-02T08:55:00+01:00
2/2/2022,9:00,1083.76,69.42,13.69,2022-02-02T09:00:00+01:00
2/2/2022,9:05,1014.12,69.98,12.47,2022-02-02T09:05:00+01:00
2/2/2022,9:10,1074.35,69.88,12.67,2022-02-02T09:10:00+01:00
2/2/2022,9:15,1083.53,69.35,12.9,2022-02-02T09:15:00+01:00
2/2/2022,9:20,1076.94,69.1,13.55,2022-02-02T09:20:00+01:00
2/2/2022,9:25,1061.65,69.44,13.21,2022-02-02T09:25:00+01:00
2/2/2022,9:30,1045.18,69.29,12.71,2022-02-02T09:30:00+01:00
2/2/2022,9:35,1054.12,68.58,12.91,2022-02-02T09:35:00+01:00
2/2/2022,9:40,1031.06,69.38,13.25,2022-02-02T09:40:00+01:00
2/2/2022,9:45,1074.59,69.52,13.8,2022-02-02T09:45:00+01:00
2/2/2022,9:50,1044.94,69.17,12.64,2022-02-02T09:50:00+01:00
2/2/2022,9:55,998.59,68.92,12.8,2022-02-02T09:55:00+01:00
2/2/2022,10:00,972.47,68.85,12.29,2022-02-02T10:00:00+01:00
2/2/2022,10:05,934.82,69.12,11.8,2022-02-02T10:05:00+01:00
2/2/2022,10:10,996,68.46,12.22,2022-02-02T10:10:00+01:00
2/2/2022,10:15,1013.65,68.6,12.45,2022-02-02T10:15:00+01:00
2/2/2022,10:20,1024,68.42,12.64,2022-02-02T10:20:00+01:00
2/2/2022,10:25,1014.12,68.81,12.48,2022-02-02T10:25:00+01:00
2/2/2022,10:30,1051.06,68.54,13.48,2022-02-02T10:30:00+01:00
2/2/2022,10:35,1098.12,67.81,14.66,2022-02-02T10:35:00+01:00
2/2/2022,10:40,1142.12,67.75,13.97,2022-02-02T10:40:00+01:00
2/2/2022,10:45,1158.82,68.02,14.38,2022-02-02T10:45:00+01:00
2/2/2022,10:50,1043.53,67.88,13.01,2022-02-02T10:50:00+01:00
2/2/2022,10:55,1033.41,67.85,12.4,2022-02-02T10:55:00+01:00
2/2/2022,11:00,1030.59,67.9,13.3,2022-02-02T11:00:00+01:00
2/2/2022,11:05,1055.06,67.85,13.46,2022-02-02T11:05:00+01:00
2/2/2022,11:10,1093.88,68.54,13.72,2022-02-02T11:10:00+01:00
2/2/2022,11:15,1099.29,68.6,14.03,2022-02-02T11:15:00+01:00
2/2/2022,11:20,1104.94,68.25,15.01,2022-02-02T11:20:00+01:00
2/2/2022,11:25,1064.24,68.96,13.44,2022-02-02T11:25:00+01:00
2/2/2022,11:30,1084.94,67.88,14.07,2022-02-02T11:30:00+01:00
2/2/2022,11:35,1127.53,67.29,14.46,2022-02-02T11:35:00+01:00
2/2/2022,11:40,1175.06,66.79,14.57,2022-02-02T11:40:00+01:00
2/2/2022,11:45,1135.29,66.98,14.66,2022-02-02T11:45:00+01:00
2/2/2022,11:50,1089.88,67.54,13.54,2022-02-02T11:50:00+01:00
2/2/2022,11:55,1103.53,67.67,13.99,2022-02-02T11:55:00+01:00
2/2/2022,12:00,1160,68.08,14.63,2022-02-02T12:00:00+01:00
2/2/2022,12:05,1138.35,67.65,14,2022-02-02T12:05:00+01:00
2/2/2022,12:10,1173.65,66.92,14.8,2022-02-02T12:10:00+01:00
2/2/2022,12:15,1160.47,67.17,14.4,2022-02-02T12:15:00+01:00
2/2/2022,12:20,1147.76,67.15,14.77,2022-02-02T12:20:00+01:00
2/2/2022,12:25,1139.06,66.9,15.04,2022-02-02T12:25:00+01:00
2/2/2022,12:30,1102.82,66.85,14.79,2022-02-02T12:30:00+01:00
2/2/2022,12:35,1164.47,67,16.04,2022-02-02T12:35:00+01:00
2/2/2022,12:40,1213.88,66.4,16.4,2022-02-02T12:40:00+01:00
2/2/2022,12:45,1193.65,67.17,16.43,2022-02-02T12:45:00+01:00
2/2/2022,12:50,1125.88,67.38,15.81,2022-02-02T12:50:00+01:00
2/2/2022,12:55,1070.12,67.4,14.79,2022-02-02T12:55:00+01:00
2/2/2022,13:00,1088.24,68.04,13.81,2022-02-02T13:00:00+01:00
2/2/2022,13:05,1139.06,67.04,14.85,2022-02-02T13:05:00+01:00
2/2/2022,13:10,1174.59,66.83,15.4,2022-02-02T13:10:00+01:00
2/2/2022,13:15,1181.18,66.67,15.45,2022-02-02T13:15:00+01:00
2/2/2022,13:20,1180.24,66.31,15.71,2022-02-02T13:20:00+01:00
2/2/2022,13:25,1213.65,65.98,16.25,2022-02-02T13:25:00+01:00
2/2/2022,13:30,1219.06,66.35,17.09,2022-02-02T13:30:00+01:00
2/2/2022,13:35,1242.59,67.79,17.2,2022-02-02T13:35:00+01:00
2/2/2022,13:40,1194.59,67.35,16.88,2022-02-02T13:40:00+01:00
2/2/2022,13:45,1237.65,66.69,17.68,2022-02-02T13:45:00+01:00
2/2/2022,13:50,1242.59,65.94,16.34,2022-02-02T13:50:00+01:00
2/2/2022,13:55,1180.24,66.44,17.15,2022-02-02T13:55:00+01:00
2/2/2022,14:00,1228.94,66.96,16.5,2022-02-02T14:00:00+01:00
2/2/2022,14:05,1291.53,66.54,17.34,2022-02-02T14:05:00+01:00
2/2/2022,14:10,1317.18,65.98,17.69,2022-02-02T14:10:00+01:00
2/2/2022,14:15,1337.88,65.4,18.37,2022-02-02T14:15:00+01:00
2/2/2022,14:20,1373.65,64.15,18.02,2022-02-02T14:20:00+01:00
2/2/2022,14:25,1353.88,64.12,18.01,2022-02-02T14:25:00+01:00
2/2/2022,14:30,1352.94,64.98,19.29,2022-02-02T14:30:00+01:00
2/2/2022,14:35,1378.12,64.27,18.48,2022-02-02T14:35:00+01:00
2/2/2022,14:40,1431.76,62.77,19.29,2022-02-02T14:40:00+01:00
2/2/2022,14:45,1436.71,62.02,21.16,2022-02-02T14:45:00+01:00
2/2/2022,14:50,1381.65,62.23,21.2,2022-02-02T14:50:00+01:00
2/2/2022,14:55,1394.82,62.38,20.59,2022-02-02T14:55:00+01:00
2/2/2022,15:00,1429.41,62.75,20.6,2022-02-02T15:00:00+01:00
2/2/2022,15:05,1466.59,62.65,20.77,2022-02-02T15:05:00+01:00
2/2/2022,15:10,1502.12,61.23,21.68,2022-02-02T15:10:00+01:00
2/2/2022,15:15,1570.82,59.21,24.12,2022-02-02T15:15:00+01:00
2/2/2022,15:20,1540,58.38,26.19,2022-02-02T15:20:00+01:00
2/2/2022,15:25,1485.18,56.62,25.34,2022-02-02T15:25:00+01:00
2/2/2022,15:30,1453.41,57.27,24,2022-02-02T15:30:00+01:00
2/2/2022,15:35,1399.76,56.85,25.57,2022-02-02T15:35:00+01:00
2/2/2022,15:40,1509.65,57.62,25.51,2022-02-02T15:40:00+01:00
2/2/2022,15:45,1488.94,54.83,26.5,2022-02-02T15:45:00+01:00
2/2/2022,15:50,1470.12,53.71,26.48,2022-02-02T15:50:00+01:00
2/2/2022,15:55,1444.24,52.75,26.37,2022-02-02T15:55:00+01:00
2/2/2022,16:00,1469.88,53,26.37,2022-02-02T16:00:00+01:00
2/2/2022,16:05,1447.29,51.1,28,2022-02-02T16:05:00+01:00
2/2/2022,16:10,1433.18,48.65,31.01,2022-02-02T16:10:00+01:00
2/2/2022,16:15,1492,44.42,34.19,2022-02-02T16:15:00+01:00
2/2/2022,16:20,1464.47,41.06,36.36,2022-02-02T16:20:00+01:00
2/2/2022,16:25,1465.18,40.83,36.83,2022-02-02T16:25:00+01:00
2/2/2022,16:30,1447.53,41.27,37.38,2022-02-02T16:30:00+01:00
2/2/2022,16:35,1427.76,40.81,36.61,2022-02-02T16:35:00+01:00
2/2/2022,16:40,1452.94,40.77,36.37,2022-02-02T16:40:00+01:00
2/2/2022,16:45,1458.35,41.38,39.94,2022-02-02T16:45:00+01:00
2/2/2022,16:50,1452.47,40.19,38.63,2022-02-02T16:50:00+01:00
2/2/2022,16:55,1428.71,40.71,36.58,2022-02-02T16:55:00+01:00
2/2/2022,17:00,1427.76,41.02,36.79,2022-02-02T17:00:00+01:00
2/2/2022,17:05,1417.65,41.42,37.54,2022-02-02T17:05:00+01:00
2/2/2022,17:10,1399.76,38.5,39.92,2022-02-02T17:10:00+01:00
2/2/2022,17:15,1455.06,37.58,40.17,2022-02-02T17:15:00+01:00
2/2/2022,17:20,1380.71,35.73,41.64,2022-02-02T17:20:00+01:00
2/2/2022,17:25,1342.12,36.35,42.11,2022-02-02T17:25:00+01:00
2/2/2022,17:30,1406.12,37,39.5,2022-02-02T17:30:00+01:00
2/2/2022,17:35,1383.76,38.23,36.5,2022-02-02T17:35:00+01:00
2/2/2022,17:40,1396.24,40.81,38.23,2022-02-02T17:40:00+01:00
2/2/2022,17:45,1401.41,46.29,32.5,2022-02-02T17:45:00+01:00
2/2/2022,17:50,1408.47,48.54,30.45,2022-02-02T17:50:00+01:00
2/2/2022,17:55,1371.53,50.75,27.76,2022-02-02T17:55:00+01:00
2/2/2022,18:00,1343.76,55.44,22.7,2022-02-02T18:00:00+01:00
2/2/2022,18:05,1349.65,60.25,21.75,2022-02-02T18:05:00+01:00
2/2/2022,18:10,1402.82,61.5,20.23,2022-02-02T18:10:00+01:00
2/2/2022,18:15,1428.94,63.04,19.74,2022-02-02T18:15:00+01:00
2/2/2022,18:20,1431.53,62.19,19.07,2022-02-02T18:20:00+01:00
2/2/2022,18:25,1344,64.19,18.07,2022-02-02T18:25:00+01:00
2/2/2022,18:30,1281.65,65.33,16.67,2022-02-02T18:30:00+01:00
2/2/2022,18:35,1155.06,65.75,13.74,2022-02-02T18:35:00+01:00
2/2/2022,18:40,1129.65,67.29,14.54,2022-02-02T18:40:00+01:00
2/2/2022,18:45,1113.18,66.67,12.92,2022-02-02T18:45:00+01:00
2/2/2022,18:50,1052,66.4,12.42,2022-02-02T18:50:00+01:00
2/2/2022,18:55,964.24,67.38,11.56,2022-02-02T18:55:00+01:00
2/2/2022,19:00,903.06,68.35,11.38,2022-02-02T19:00:00+01:00
2/2/2022,19:05,910.59,68.62,11.82,2022-02-02T19:05:00+01:00
2/2/2022,19:10,941.18,68.17,10.99,2022-02-02T19:10:00+01:00
2/2/2022,19:15,965.41,68.27,11.56,2022-02-02T19:15:00+01:00
2/2/2022,19:20,957.88,68.54,12.2,2022-02-02T19:20:00+01:00
2/2/2022,19:25,847.06,69.29,9.62,2022-02-02T19:25:00+01:00
2/2/2022,19:30,777.41,69.06,8.58,2022-02-02T19:30:00+01:00
2/2/2022,19:35,778.59,68.71,8.71,2022-02-02T19:35:00+01:00
2/2/2022,19:40,800.47,68.85,8.9,2022-02-02T19:40:00+01:00
2/2/2022,19:45,833.18,69.23,9.44,2022-02-02T19:45:00+01:00
2/2/2022,19:50,783.29,69,8.95,2022-02-02T19:50:00+01:00
2/2/2022,19:55,752.24,68.08,8.54,2022-02-02T19:55:00+01:00
2/2/2022,20:00,707.29,69.02,8.04,2022-02-02T20:00:00+01:00
2/2/2022,20:05,730.35,69.27,8.08,2022-02-02T20:05:00+01:00
2/2/2022,20:10,753.41,69.23,8.38,2022-02-02T20:10:00+01:00
2/2/2022,20:15,720.47,69.25,8.1,2022-02-02T20:15:00+01:00
2/2/2022,20:20,690.82,69.15,7.74,2022-02-02T20:20:00+01:00
2/2/2022,20:25,670.82,69.46,7.39,2022-02-02T20:25:00+01:00
2/2/2022,20:30,668,69.25,7.55,2022-02-02T20:30:00+01:00
2/2/2022,20:35,625.41,69.56,8.42,2022-02-02T20:35:00+01:00
2/2/2022,20:40,632.24,70.33,9.17,2022-02-02T20:40:00+01:00
2/2/2022,20:45,647.53,70.33,8.45,2022-02-02T20:45:00+01:00
2/2/2022,20:50,662.82,69.71,10.22,2022-02-02T20:50:00+01:00
2/2/2022,20:55,623.76,70.77,7.74,2022-02-02T20:55:00+01:00
2/3/2022,6:00,492.47,70.38,5.91,2022-02-03T06:00:00+01:00
2/3/2022,6:05,556.71,69.81,6.29,2022-02-03T06:05:00+01:00
2/3/2022,6:10,644.71,69.4,7.42,2022-02-03T06:10:00+01:00
2/3/2022,6:15,740.47,69.44,8.63,2022-02-03T06:15:00+01:00
2/3/2022,6:20,784.47,69.1,9.17,2022-02-03T06:20:00+01:00
2/3/2022,6:25,844.47,68.5,9.92,2022-02-03T06:25:00+01:00
2/3/2022,6:30,932.24,68.29,10.9,2022-02-03T06:30:00+01:00
2/3/2022,6:35,997.88,68.1,11.54,2022-02-03T06:35:00+01:00
2/3/2022,6:40,1037.88,67.4,12.72,2022-02-03T06:40:00+01:00
2/3/2022,6:45,1084.47,67.67,12.62,2022-02-03T06:45:00+01:00
2/3/2022,6:50,1031.76,69.35,12.82,2022-02-03T06:50:00+01:00
2/3/2022,6:55,995.76,67.52,12.01,2022-02-03T06:55:00+01:00
2/3/2022,7:00,983.29,68.75,11.59,2022-02-03T07:00:00+01:00
2/3/2022,7:05,1084.94,67.98,12.54,2022-02-03T07:05:00+01:00
2/3/2022,7:10,1144.71,68.29,13.39,2022-02-03T07:10:00+01:00
2/3/2022,7:15,1260.24,68,15.01,2022-02-03T07:15:00+01:00
2/3/2022,7:20,1338.59,68.35,16.61,2022-02-03T07:20:00+01:00
2/3/2022,7:25,1331.53,68.29,15.59,2022-02-03T07:25:00+01:00
2/3/2022,7:30,1335.06,66,16.45,2022-02-03T07:30:00+01:00
2/3/2022,7:35,1464.94,64.73,17.47,2022-02-03T07:35:00+01:00
2/3/2022,7:40,1582.12,64.9,20.06,2022-02-03T07:40:00+01:00
2/3/2022,7:45,1573.41,65.69,19.58,2022-02-03T07:45:00+01:00
2/3/2022,7:50,1498.12,67.25,18.12,2022-02-03T07:50:00+01:00
2/3/2022,7:55,1357.18,67.25,16.33,2022-02-03T07:55:00+01:00
2/3/2022,8:00,1228.71,67.4,14.76,2022-02-03T08:00:00+01:00
2/3/2022,8:05,1296.24,66.75,16.28,2022-02-03T08:05:00+01:00
2/3/2022,8:10,1325.65,66.67,16.05,2022-02-03T08:10:00+01:00
2/3/2022,8:15,1375.06,67,16.28,2022-02-03T08:15:00+01:00
2/3/2022,8:20,1351.53,67.38,16.62,2022-02-03T08:20:00+01:00
2/3/2022,8:25,1316.71,67.54,16.77,2022-02-03T08:25:00+01:00
2/3/2022,8:30,1369.88,66.02,19.24,2022-02-03T08:30:00+01:00
2/3/2022,8:35,1414.12,65,19.13,2022-02-03T08:35:00+01:00
2/3/2022,8:40,1414.82,65.88,18.94,2022-02-03T08:40:00+01:00
2/3/2022,8:45,1427.29,66.5,18.24,2022-02-03T08:45:00+01:00
2/3/2022,8:50,1326.82,66.4,16.34,2022-02-03T08:50:00+01:00
2/3/2022,8:55,1209.18,67.54,14.28,2022-02-03T08:55:00+01:00
2/3/2022,9:00,1090.12,67.38,13.31,2022-02-03T09:00:00+01:00
2/3/2022,9:05,1144.71,67.15,14.34,2022-02-03T09:05:00+01:00
2/3/2022,9:10,1131.29,68.25,14.42,2022-02-03T09:10:00+01:00
2/3/2022,9:15,1118.82,67.35,13.52,2022-02-03T09:15:00+01:00
2/3/2022,9:20,1077.18,67.48,12.94,2022-02-03T09:20:00+01:00
2/3/2022,9:25,1065.65,67.73,12.98,2022-02-03T09:25:00+01:00
2/3/2022,9:30,1017.41,67.58,12.38,2022-02-03T09:30:00+01:00
2/3/2022,9:35,1084.47,67.88,13.19,2022-02-03T09:35:00+01:00
2/3/2022,9:40,1109.88,67.1,13.63,2022-02-03T09:40:00+01:00
2/3/2022,9:45,1115.06,66.83,13.74,2022-02-03T09:45:00+01:00
2/3/2022,9:50,1067.29,67.5,13.18,2022-02-03T09:50:00+01:00
2/3/2022,9:55,995.06,68.4,11.65,2022-02-03T09:55:00+01:00
2/3/2022,10:00,1016.24,68.38,12.09,2022-02-03T10:00:00+01:00
2/3/2022,10:05,1009.41,67.62,12.78,2022-02-03T10:05:00+01:00
2/3/2022,10:10,1050.59,67.6,13.01,2022-02-03T10:10:00+01:00
2/3/2022,10:15,1080.94,66.88,13.27,2022-02-03T10:15:00+01:00
2/3/2022,10:20,1072.94,67.29,13.52,2022-02-03T10:20:00+01:00
2/3/2022,10:25,1093.65,66.56,13.71,2022-02-03T10:25:00+01:00
2/3/2022,10:30,1093.88,66.29,13.91,2022-02-03T10:30:00+01:00
2/3/2022,10:35,1070.59,66.54,13.08,2022-02-03T10:35:00+01:00
2/3/2022,10:40,1088.24,66.69,13.3,2022-02-03T10:40:00+01:00
2/3/2022,10:45,1100.24,66.6,13.71,2022-02-03T10:45:00+01:00
2/3/2022,10:50,1143.53,67.75,15.33,2022-02-03T10:50:00+01:00
2/3/2022,10:55,1092,68.35,14.29,2022-02-03T10:55:00+01:00
2/3/2022,11:00,1076.24,67.19,13.7,2022-02-03T11:00:00+01:00
2/3/2022,11:05,1132.94,66.83,15.03,2022-02-03T11:05:00+01:00
2/3/2022,11:10,1100.47,66.92,13.33,2022-02-03T11:10:00+01:00
2/3/2022,11:15,1139.76,66.52,15.02,2022-02-03T11:15:00+01:00
2/3/2022,11:20,1114.59,66.17,14.09,2022-02-03T11:20:00+01:00
2/3/2022,11:25,1196.71,66.42,16.59,2022-02-03T11:25:00+01:00
2/3/2022,11:30,1234.82,66.12,15.02,2022-02-03T11:30:00+01:00
2/3/2022,11:35,1225.65,66.46,15.42,2022-02-03T11:35:00+01:00
2/3/2022,11:40,1214.59,66.4,16.4,2022-02-03T11:40:00+01:00
2/3/2022,11:45,1171.29,66.04,14.77,2022-02-03T11:45:00+01:00
2/3/2022,11:50,1128.71,66.69,15.51,2022-02-03T11:50:00+01:00
2/3/2022,11:55,1172.47,66.02,14.84,2022-02-03T11:55:00+01:00
2/3/2022,12:00,1106.82,66.44,13.73,2022-02-03T12:00:00+01:00
2/3/2022,12:05,1093.41,66.6,13.56,2022-02-03T12:05:00+01:00
2/3/2022,12:10,1110.82,66.5,14.26,2022-02-03T12:10:00+01:00
2/3/2022,12:15,1188.24,66.67,14.64,2022-02-03T12:15:00+01:00
2/3/2022,12:20,1172.24,66.27,14.69,2022-02-03T12:20:00+01:00
2/3/2022,12:25,1158.12,66.35,15.11,2022-02-03T12:25:00+01:00
2/3/2022,12:30,1236.71,65.62,17.5,2022-02-03T12:30:00+01:00
2/3/2022,12:35,1208.47,65.75,15.53,2022-02-03T12:35:00+01:00
2/3/2022,12:40,1267.53,65.6,16.3,2022-02-03T12:40:00+01:00
2/3/2022,12:45,1273.41,65.6,16.7,2022-02-03T12:45:00+01:00
2/3/2022,12:50,1210.59,66.48,15.97,2022-02-03T12:50:00+01:00
2/3/2022,12:55,1194.59,65.58,15.06,2022-02-03T12:55:00+01:00
2/3/2022,13:00,1247.76,65.92,16.38,2022-02-03T13:00:00+01:00
2/3/2022,13:05,1237.88,65.62,18.03,2022-02-03T13:05:00+01:00
2/3/2022,13:10,1284.71,65.1,18.16,2022-02-03T13:10:00+01:00
2/3/2022,13:15,1256.47,65.19,17.87,2022-02-03T13:15:00+01:00
2/3/2022,13:20,1272,65.15,17.73,2022-02-03T13:20:00+01:00
2/3/2022,13:25,1252,65.5,17.89,2022-02-03T13:25:00+01:00
2/3/2022,13:30,1285.88,65.33,16.5,2022-02-03T13:30:00+01:00
2/3/2022,13:35,1276.47,63.1,17.33,2022-02-03T13:35:00+01:00
2/3/2022,13:40,1291.53,63,17.73,2022-02-03T13:40:00+01:00
2/3/2022,13:45,1294.35,64.15,17.07,2022-02-03T13:45:00+01:00
2/3/2022,13:50,1293.18,65.25,19.98,2022-02-03T13:50:00+01:00
2/3/2022,13:55,1261.18,65.25,19.17,2022-02-03T13:55:00+01:00
2/3/2022,14:00,1250.82,65.48,16.98,2022-02-03T14:00:00+01:00
2/3/2022,14:05,1314.59,65.19,18.14,2022-02-03T14:05:00+01:00
2/3/2022,14:10,1376.71,63.98,19.58,2022-02-03T14:10:00+01:00
2/3/2022,14:15,1355.53,62.17,19.26,2022-02-03T14:15:00+01:00
2/3/2022,14:20,1316,63.21,19.48,2022-02-03T14:20:00+01:00
2/3/2022,14:25,1360,63.67,17.75,2022-02-03T14:25:00+01:00
2/3/2022,14:30,1407.53,64.08,19,2022-02-03T14:30:00+01:00
2/3/2022,14:35,1406.59,62.92,19.45,2022-02-03T14:35:00+01:00
2/3/2022,14:40,1462.82,63.02,21.79,2022-02-03T14:40:00+01:00
2/3/2022,14:45,1515.53,62.12,20.82,2022-02-03T14:45:00+01:00
2/3/2022,14:50,1432,62.12,20.27,2022-02-03T14:50:00+01:00
2/3/2022,14:55,1385.18,62.75,19.23,2022-02-03T14:55:00+01:00
2/3/2022,15:00,1412.71,60.31,19.3,2022-02-03T15:00:00+01:00
2/3/2022,15:05,1384,59.1,20.87,2022-02-03T15:05:00+01:00
2/3/2022,15:10,1522.59,59.08,24.32,2022-02-03T15:10:00+01:00
2/3/2022,15:15,1556,58.17,25.8,2022-02-03T15:15:00+01:00
2/3/2022,15:20,1507.76,55.12,26.18,2022-02-03T15:20:00+01:00
2/3/2022,15:25,1472.24,51.69,29.03,2022-02-03T15:25:00+01:00
2/3/2022,15:30,1516.71,50.23,29.82,2022-02-03T15:30:00+01:00
2/3/2022,15:35,1494.12,46.73,30.91,2022-02-03T15:35:00+01:00
2/3/2022,15:40,1483.06,46.62,31.1,2022-02-03T15:40:00+01:00
2/3/2022,15:45,1439.29,45.31,32.91,2022-02-03T15:45:00+01:00
2/3/2022,15:50,1407.29,45.75,33.84,2022-02-03T15:50:00+01:00
2/3/2022,15:55,1447.76,46.4,32.56,2022-02-03T15:55:00+01:00
2/3/2022,16:00,1385.18,47.15,29.87,2022-02-03T16:00:00+01:00
2/3/2022,16:05,1446.35,47.81,31.27,2022-02-03T16:05:00+01:00
2/3/2022,16:10,1517.41,46.65,32.68,2022-02-03T16:10:00+01:00
2/3/2022,16:15,1489.41,42.56,36.73,2022-02-03T16:15:00+01:00
2/3/2022,16:20,1502.82,39.04,38.31,2022-02-03T16:20:00+01:00
2/3/2022,16:25,1453.88,40.88,37.81,2022-02-03T16:25:00+01:00
2/3/2022,16:30,1423.06,37.98,37.41,2022-02-03T16:30:00+01:00
2/3/2022,16:35,1406.59,38.29,38.39,2022-02-03T16:35:00+01:00
2/3/2022,16:40,1432.71,36.94,39.66,2022-02-03T16:40:00+01:00
2/3/2022,16:45,1432.47,35.77,41.65,2022-02-03T16:45:00+01:00
2/3/2022,16:50,1411.29,36.1,40.74,2022-02-03T16:50:00+01:00
2/3/2022,16:55,1387.06,36.75,40.18,2022-02-03T16:55:00+01:00
2/3/2022,17:00,1408.94,37.94,38.84,2022-02-03T17:00:00+01:00
2/3/2022,17:05,1332,38.02,38.87,2022-02-03T17:05:00+01:00
2/3/2022,17:10,1349.88,37.21,41.09,2022-02-03T17:10:00+01:00
2/3/2022,17:15,1267.53,38.02,42.62,2022-02-03T17:15:00+01:00
2/3/2022,17:20,1241.41,37.71,38.79,2022-02-03T17:20:00+01:00
2/3/2022,17:25,1298.59,39.31,40.49,2022-02-03T17:25:00+01:00
2/3/2022,17:30,1398.12,40.77,40.14,2022-02-03T17:30:00+01:00
2/3/2022,17:35,1498.35,38.81,39.47,2022-02-03T17:35:00+01:00
2/3/2022,17:40,1466.35,36.4,40.48,2022-02-03T17:40:00+01:00
2/3/2022,17:45,1459.06,37.35,36.93,2022-02-03T17:45:00+01:00
2/3/2022,17:50,1378.35,38.98,36.82,2022-02-03T17:50:00+01:00
2/3/2022,17:55,1378.59,43.48,33.41,2022-02-03T17:55:00+01:00
2/3/2022,18:00,1323.53,46.31,31.93,2022-02-03T18:00:00+01:00
2/3/2022,18:05,1323.29,50.75,28.66,2022-02-03T18:05:00+01:00
2/3/2022,18:10,1377.88,53.12,28.12,2022-02-03T18:10:00+01:00
2/3/2022,18:15,1408.24,54.79,24.52,2022-02-03T18:15:00+01:00
2/3/2022,18:20,1412.47,54.19,24.62,2022-02-03T18:20:00+01:00
2/3/2022,18:25,1306.12,57.94,20.51,2022-02-03T18:25:00+01:00
2/3/2022,18:30,1208.94,62.02,15.88,2022-02-03T18:30:00+01:00
2/3/2022,18:35,1213.88,63.73,14.89,2022-02-03T18:35:00+01:00
2/3/2022,18:40,1209.41,63.9,16.09,2022-02-03T18:40:00+01:00
2/3/2022,18:45,1153.88,64.6,15.41,2022-02-03T18:45:00+01:00
2/3/2022,18:50,1078.35,64.33,13.09,2022-02-03T18:50:00+01:00
2/3/2022,18:55,1056.24,65.06,13.07,2022-02-03T18:55:00+01:00
2/3/2022,19:00,1057.18,65.96,14,2022-02-03T19:00:00+01:00
2/3/2022,19:05,1008.71,66.98,13.15,2022-02-03T19:05:00+01:00
2/3/2022,19:10,1038.12,66.83,14.1,2022-02-03T19:10:00+01:00
2/3/2022,19:15,1020.47,66.81,12.24,2022-02-03T19:15:00+01:00
2/3/2022,19:20,993.65,66.94,11.57,2022-02-03T19:20:00+01:00
2/3/2022,19:25,912.94,66.06,10.62,2022-02-03T19:25:00+01:00
2/3/2022,19:30,845.88,66.98,10.26,2022-02-03T19:30:00+01:00
2/3/2022,19:35,820.71,66.52,10.97,2022-02-03T19:35:00+01:00
2/3/2022,19:40,816.94,67.9,10.01,2022-02-03T19:40:00+01:00
2/3/2022,19:45,823.76,67.88,9.89,2022-02-03T19:45:00+01:00
2/3/2022,19:50,788,67.79,8.89,2022-02-03T19:50:00+01:00
2/3/2022,19:55,749.65,67.9,8.49,2022-02-03T19:55:00+01:00
2/3/2022,20:00,788.47,68.29,9.72,2022-02-03T20:00:00+01:00
2/3/2022,20:05,777.18,68.1,8.96,2022-02-03T20:05:00+01:00
2/3/2022,20:10,817.88,68.44,9.93,2022-02-03T20:10:00+01:00
2/3/2022,20:15,789.41,68.56,10.38,2022-02-03T20:15:00+01:00
