date,time,Flow,Speed,Density,Occupancy_ramp
12/31/2021,10:10,279.47,81.24127907,3.44,3.444736842
12/31/2021,10:15,317.37,78.75186104,4.03,4.029473684
12/31/2021,10:20,307.58,79.47803618,3.87,3.867368421
12/31/2021,10:25,336.32,77.49308756,4.34,4.342105263
12/31/2021,10:30,321.47,79.96766169,4.02,4.023684211
12/31/2021,10:35,348.95,78.23991031,4.46,4.457894737
12/31/2021,10:40,335.05,78.65023474,4.26,4.255263158
12/31/2021,10:45,354.95,80.1241535,4.43,4.428947368
12/31/2021,10:50,383.05,82.91125541,4.62,4.62
12/31/2021,10:55,337.89,82.41219512,4.1,4.098947368
12/31/2021,11:00,342,82.60869565,4.14,4.139473684
12/31/2021,11:05,346.74,81.01401869,4.28,4.278421053
12/31/2021,11:10,377.68,80.52878465,4.69,4.689473684
12/31/2021,11:15,410.53,80.33855186,5.11,5.106315789
12/31/2021,11:20,385.26,80.0956341,4.81,4.805263158
12/31/2021,11:25,408.95,81.46414343,5.02,5.019473684
12/31/2021,11:30,388.74,80.81912682,4.81,4.805263158
12/31/2021,11:35,418.11,81.66210938,5.12,5.117894737
12/31/2021,11:40,458.53,79.46793761,5.77,5.766315789
12/31/2021,11:45,438.63,79.17509025,5.54,5.540526316
12/31/2021,11:50,449.37,81.11371841,5.54,5.540526316
12/31/2021,11:55,420.95,82.70137525,5.09,5.088947368
12/31/2021,12:00,396,79.83870968,4.96,4.955789474
12/31/2021,12:05,413.05,80.67382813,5.12,5.123684211
12/31/2021,12:10,423.16,79.39212008,5.33,5.326315789
12/31/2021,12:15,431.68,78.63023679,5.49,5.488421053
12/31/2021,12:20,454.42,80.42831858,5.65,5.650526316
12/31/2021,12:25,479.68,80.48322148,5.96,5.957368421
12/31/2021,12:30,443.05,76.38793103,5.8,5.795263158
12/31/2021,12:35,485.68,79.88157895,6.08,6.084736842
12/31/2021,12:40,526.11,81.82115086,6.43,6.432105263
12/31/2021,12:45,474.32,82.49043478,5.75,5.754736842
12/31/2021,12:50,460.11,82.01604278,5.61,5.61
12/31/2021,12:55,415.58,77.96998124,5.33,5.332105263
12/31/2021,13:00,460.42,79.65743945,5.78,5.777894737
12/31/2021,13:05,468,79.05405405,5.92,5.922631579
12/31/2021,13:10,483.47,79.91239669,6.05,6.05
12/31/2021,13:15,478.74,79.79,6,5.997894737
12/31/2021,13:20,472.11,82.10608696,5.75,5.754736842
12/31/2021,13:25,462.95,77.28714524,5.99,5.986315789
12/31/2021,13:30,468.63,79.56366723,5.89,5.893684211
12/31/2021,13:35,495.47,79.02232855,6.27,6.27
12/31/2021,13:40,503.05,81.26817447,6.19,6.188947368
12/31/2021,13:45,515.37,80.90580848,6.37,6.374210526
12/31/2021,13:50,510,80.31496063,6.35,6.351052632
12/31/2021,13:55,489.79,79.9004894,6.13,6.125263158
12/31/2021,14:00,483.47,83.21342513,5.81,5.806842105
12/31/2021,14:05,522,81.43525741,6.41,6.408947368
12/31/2021,14:10,527.37,82.91981132,6.36,6.356842105
12/31/2021,14:15,520.74,81.49295775,6.39,6.385789474
12/31/2021,14:20,536.21,82.24079755,6.52,6.518947368
12/31/2021,14:25,504.63,81.52342488,6.19,6.188947368
12/31/2021,14:30,493.89,80.17694805,6.16,6.16
12/31/2021,14:35,474.32,79.71764706,5.95,5.951578947
12/31/2021,14:40,512.53,78.60889571,6.52,6.524736842
12/31/2021,14:45,517.26,80.31987578,6.44,6.437894737
12/31/2021,14:50,502.74,81.48136143,6.17,6.165789474
12/31/2021,14:55,444.32,79.20142602,5.61,5.61
12/31/2021,15:00,435.47,79.90275229,5.45,5.453684211
12/31/2021,15:05,445.26,79.51071429,5.6,5.604210526
12/31/2021,15:10,436.11,78.01610018,5.59,5.586842105
12/31/2021,15:15,434.21,80.858473,5.37,5.366842105
12/31/2021,15:20,450.63,80.18327402,5.62,5.621578947
12/31/2021,15:25,437.68,77.87900356,5.62,5.621578947
12/31/2021,15:30,466.74,82.02811951,5.69,5.691052632
12/31/2021,15:35,463.89,80.81707317,5.74,5.743157895
12/31/2021,15:40,432.63,81.16885553,5.33,5.332105263
12/31/2021,15:45,453.16,79.36252189,5.71,5.714210526
12/31/2021,15:50,419.68,78.29850746,5.36,5.355263158
12/31/2021,15:55,402,80.88531187,4.97,4.973157895
12/31/2021,16:00,426.63,79.29925651,5.38,5.378421053
12/31/2021,16:05,418.11,77.42777778,5.4,5.401578947
12/31/2021,16:10,437.68,75.20274914,5.82,5.818421053
12/31/2021,16:15,445.89,79.33985765,5.62,5.621578947
12/31/2021,16:20,450.63,78.234375,5.76,5.760526316
12/31/2021,16:25,414.95,78.44045369,5.29,5.285789474
12/31/2021,16:30,458.53,80.02268761,5.73,5.731578947
12/31/2021,16:35,452.21,79.19614711,5.71,5.714210526
12/31/2021,16:40,462.63,76.21581549,6.07,6.067368421
12/31/2021,16:45,414.95,76.70055453,5.41,5.413157895
12/31/2021,16:50,408.32,78.6743738,5.19,5.193157895
12/31/2021,16:55,375.47,79.71762208,4.71,4.706842105
12/31/2021,17:00,401.68,78.14785992,5.14,5.141052632
12/31/2021,17:05,421.26,79.03564728,5.33,5.332105263
12/31/2021,17:10,390.95,78.97979798,4.95,4.95
12/31/2021,17:15,394.74,80.72392638,4.89,4.886315789
12/31/2021,17:20,414.32,80.13926499,5.17,5.17
12/31/2021,17:25,381.47,80.30947368,4.75,4.747368421
12/31/2021,17:30,387.16,80.32365145,4.82,4.822631579
12/31/2021,17:35,402.32,79.3530572,5.07,5.071578947
12/31/2021,17:40,385.89,81.92993631,4.71,4.712631579
12/31/2021,17:45,369.47,80.49455338,4.59,4.585263158
12/31/2021,17:50,393.79,77.3654224,5.09,5.088947368
12/31/2021,17:55,361.89,77.99353448,4.64,4.643157895
12/31/2021,18:00,394.74,78.948,5,4.996315789
12/31/2021,18:05,390.63,79.23529412,4.93,4.926842105
12/31/2021,18:10,382.11,77.50709939,4.93,4.926842105
12/31/2021,18:15,382.42,79.17598344,4.83,4.834210526
12/31/2021,18:20,372.63,78.61392405,4.74,4.741578947
12/31/2021,18:25,372,78.1512605,4.76,4.758947368
12/31/2021,18:30,392.53,79.78252033,4.92,4.915263158
12/31/2021,18:35,372.63,82.80666667,4.5,4.498421053
12/31/2021,18:40,389.05,79.88706366,4.87,4.874736842
12/31/2021,18:45,337.89,82.41219512,4.1,4.104736842
12/31/2021,18:50,358.11,81.94736842,4.37,4.365263158
12/31/2021,18:55,341.37,79.02083333,4.32,4.324736842
12/31/2021,19:00,322.74,77.21052632,4.18,4.18
12/31/2021,19:05,311.68,80.12339332,3.89,3.890526316
12/31/2021,19:10,337.58,79.43058824,4.25,4.249473684
12/31/2021,19:15,302.84,79.07049608,3.83,3.826842105
12/31/2021,19:20,266.84,78.94674556,3.38,3.381052632
12/31/2021,19:25,276.95,77.3603352,3.58,3.577894737
12/31/2021,19:30,264.32,78.66666667,3.36,3.363684211
12/31/2021,19:35,297.79,80.70189702,3.69,3.693684211
12/31/2021,19:40,273.79,79.1300578,3.46,3.462105263
12/31/2021,19:45,285.79,80.96033994,3.53,3.525789474
12/31/2021,19:50,287.68,80.13370474,3.59,3.589473684
12/31/2021,19:55,240.95,80.58528428,2.99,2.993157895
12/31/2021,20:00,252.32,77.87654321,3.24,3.236315789
12/31/2021,20:05,218.53,78.89169675,2.77,2.767368421
12/31/2021,20:10,240.32,77.2733119,3.11,3.108947368
12/31/2021,20:15,235.58,78.26578073,3.01,3.010526316
12/31/2021,20:20,234.32,75.58709677,3.1,3.103157895
12/31/2021,20:25,208.74,79.67175573,2.62,2.616842105
12/31/2021,20:30,229.89,80.1010453,2.87,2.865789474
12/31/2021,20:35,221.37,81.38602941,2.72,2.721052632
12/31/2021,20:40,207.47,79.49042146,2.61,2.611052632
12/31/2021,20:45,190.42,78.04098361,2.44,2.443157895
12/31/2021,20:50,198.95,77.41245136,2.57,2.570526316
12/31/2021,20:55,218.21,79.63868613,2.74,2.738421053
1/1/2022,6:00,47.37,78.95,0.6,0.602105263
1/1/2022,6:05,52.42,70.83783784,0.74,0.735263158
1/1/2022,6:10,49.89,76.75384615,0.65,0.654210526
1/1/2022,6:15,47.05,74.68253968,0.63,0.631052632
1/1/2022,6:20,47.05,85.54545455,0.55,0.55
1/1/2022,6:25,56.21,79.16901408,0.71,0.712105263
1/1/2022,6:30,48.63,77.19047619,0.63,0.625263158
1/1/2022,6:35,58.74,78.32,0.75,0.746842105
1/1/2022,6:40,73.89,81.1978022,0.91,0.908947368
1/1/2022,6:45,62.21,78.74683544,0.79,0.793157895
1/1/2022,6:50,50.84,78.21538462,0.65,0.654210526
1/1/2022,6:55,44.53,78.12280702,0.57,0.567368421
1/1/2022,7:00,49.58,90.14545455,0.55,0.55
1/1/2022,7:05,64.42,75.78823529,0.85,0.851052632
1/1/2022,7:10,54,78.26086957,0.69,0.694736842
1/1/2022,7:15,61.26,78.53846154,0.78,0.775789474
1/1/2022,7:20,54.95,76.31944444,0.72,0.717894737
1/1/2022,7:25,71.05,81.66666667,0.87,0.874210526
1/1/2022,7:30,72,79.12087912,0.91,0.908947368
1/1/2022,7:35,81.16,80.35643564,1.01,1.007368421
1/1/2022,7:40,90,85.71428571,1.05,1.047894737
1/1/2022,7:45,91.26,79.35652174,1.15,1.152105263
1/1/2022,7:50,97.58,78.69354839,1.24,1.238947368
1/1/2022,7:55,86.21,76.97321429,1.12,1.117368421
1/1/2022,8:00,93.16,87.06542056,1.07,1.065263158
1/1/2022,8:05,71.37,76.74193548,0.93,0.932105263
1/1/2022,8:10,79.26,82.5625,0.96,0.961052632
1/1/2022,8:15,83.68,78.20560748,1.07,1.065263158
1/1/2022,8:20,75.47,81.15053763,0.93,0.926315789
1/1/2022,8:25,90,84.90566038,1.06,1.059473684
1/1/2022,8:30,84.95,80.9047619,1.05,1.047894737
1/1/2022,8:35,113.05,82.51824818,1.37,1.372105263
1/1/2022,8:40,114.32,84.05882353,1.36,1.360526316
1/1/2022,8:45,108.95,81.91729323,1.33,1.331578947
1/1/2022,8:50,108.32,81.44360902,1.33,1.325789474
1/1/2022,8:55,106.11,79.78195489,1.33,1.331578947
1/1/2022,9:00,98.84,81.01639344,1.22,1.221578947
1/1/2022,9:05,109.89,79.63043478,1.38,1.383684211
1/1/2022,9:10,117.16,77.07894737,1.52,1.516842105
1/1/2022,9:15,107.05,84.29133858,1.27,1.273684211
1/1/2022,9:20,104.21,77.19259259,1.35,1.354736842
1/1/2022,9:25,136.42,80.24705882,1.7,1.696315789
1/1/2022,9:30,157.58,83.37566138,1.89,1.893157895
1/1/2022,9:35,146.21,82.14044944,1.78,1.783157895
1/1/2022,9:40,165.79,85.45876289,1.94,1.939473684
1/1/2022,9:45,170.21,82.22705314,2.07,2.072631579
1/1/2022,9:50,178.74,85.11428571,2.1,2.101578947
1/1/2022,9:55,151.58,77.73333333,1.95,1.945263158
1/1/2022,10:00,166.11,83.055,2,1.997368421
1/1/2022,10:05,170.53,77.16289593,2.21,2.205789474
1/1/2022,10:10,167.37,81.24757282,2.06,2.055263158
1/1/2022,10:15,175.58,85.23300971,2.06,2.061052632
1/1/2022,10:20,181.26,83.14678899,2.18,2.176842105
1/1/2022,10:25,193.26,81.5443038,2.37,2.367894737
1/1/2022,10:30,202.42,82.95901639,2.44,2.443157895
1/1/2022,10:35,219.79,82.93962264,2.65,2.645789474
1/1/2022,10:40,236.21,84.06049822,2.81,2.813684211
1/1/2022,10:45,241.26,82.90721649,2.91,2.912105263
1/1/2022,10:50,218.53,82.15413534,2.66,2.663157895
1/1/2022,10:55,208.42,80.78294574,2.58,2.576315789
1/1/2022,11:00,213.47,82.74031008,2.58,2.582105263
1/1/2022,11:05,224.53,84.72830189,2.65,2.651578947
1/1/2022,11:10,236.84,79.47651007,2.98,2.975789474
1/1/2022,11:15,234,81.25,2.88,2.877368421
1/1/2022,11:20,242.84,84.90909091,2.86,2.86
1/1/2022,11:25,269.68,83.49226006,3.23,3.230526316
1/1/2022,11:30,245.05,80.87458746,3.03,3.033684211
1/1/2022,11:35,252,83.44370861,3.02,3.022105263
1/1/2022,11:40,274.74,82.25748503,3.34,3.340526316
1/1/2022,11:45,264.63,83.74367089,3.16,3.155263158
1/1/2022,11:50,299.05,83.53351955,3.58,3.583684211
1/1/2022,11:55,289.58,83.45244957,3.47,3.473684211
1/1/2022,12:00,278.21,79.48857143,3.5,3.502631579
1/1/2022,12:05,277.58,79.08262108,3.51,3.508421053
1/1/2022,12:10,276.32,82.48358209,3.35,3.346315789
1/1/2022,12:15,316.74,79.98484848,3.96,3.96
1/1/2022,12:20,310.74,81.77368421,3.8,3.797894737
1/1/2022,12:25,308.21,83.75271739,3.68,3.682105263
1/1/2022,12:30,308.21,82.18933333,3.75,3.745789474
1/1/2022,12:35,310.42,80.2118863,3.87,3.867368421
1/1/2022,12:40,312,82.75862069,3.77,3.768947368
1/1/2022,12:45,340.42,85.105,4,4.000526316
1/1/2022,12:50,305.68,81.95174263,3.73,3.728421053
1/1/2022,12:55,295.26,81.78947368,3.61,3.606842105
1/1/2022,13:00,318.32,83.11227154,3.83,3.826842105
1/1/2022,13:05,313.89,82.82058047,3.79,3.786315789
1/1/2022,13:10,348,83.25358852,4.18,4.18
1/1/2022,13:15,344.84,83.49636804,4.13,4.133684211
1/1/2022,13:20,329.68,82.21446384,4.01,4.012105263
1/1/2022,13:25,334.11,80.50843373,4.15,4.151052632
1/1/2022,13:30,326.84,83.59079284,3.91,3.907894737
1/1/2022,13:35,342.63,84.6,4.05,4.052631579
1/1/2022,13:40,338.84,84.92230576,3.99,3.994736842
1/1/2022,13:45,313.89,78.86683417,3.98,3.983157895
1/1/2022,13:50,311.68,82.67374005,3.77,3.768947368
1/1/2022,13:55,306,79.6875,3.84,3.844210526
1/1/2022,14:00,336.63,80.72661871,4.17,4.168421053
1/1/2022,14:05,338.84,81.64819277,4.15,4.151052632
1/1/2022,14:10,327.79,79.56067961,4.12,4.116315789
1/1/2022,14:15,338.53,82.16747573,4.12,4.116315789
1/1/2022,14:20,354,83.09859155,4.26,4.255263158
1/1/2022,14:25,341.68,81.93764988,4.17,4.168421053
1/1/2022,14:30,341.68,84.3654321,4.05,4.052631579
1/1/2022,14:35,355.89,85.55048077,4.16,4.162631579
1/1/2022,14:40,337.26,83.89552239,4.02,4.023684211
1/1/2022,14:45,341.68,80.39529412,4.25,4.249473684
1/1/2022,14:50,327.16,83.88717949,3.9,3.896315789
1/1/2022,14:55,342,84.65346535,4.04,4.041052632
1/1/2022,15:00,372,86.71328671,4.29,4.29
1/1/2022,15:05,336.63,84.79345088,3.97,3.965789474
1/1/2022,15:10,340.11,81.56115108,4.17,4.174210526
1/1/2022,15:15,367.58,81.86636971,4.49,4.492631579
1/1/2022,15:20,355.89,83.54225352,4.26,4.255263158
1/1/2022,15:25,359.37,83.76923077,4.29,4.29
1/1/2022,15:30,389.37,84.83006536,4.59,4.585263158
1/1/2022,15:35,385.58,86.64719101,4.45,4.452105263
1/1/2022,15:40,365.37,84.57638889,4.32,4.324736842
1/1/2022,15:45,380.21,86.02036199,4.42,4.423157895
1/1/2022,15:50,357.16,84.43498818,4.23,4.232105263
1/1/2022,15:55,376.42,83.09492274,4.53,4.527368421
1/1/2022,16:00,356.84,83.56908665,4.27,4.272631579
1/1/2022,16:05,371.05,80.48806941,4.61,4.608421053
1/1/2022,16:10,378.63,85.85714286,4.41,4.411578947
1/1/2022,16:15,414.95,85.38065844,4.86,4.863157895
1/1/2022,16:20,384,85.14412417,4.51,4.51
1/1/2022,16:25,410.84,85.41372141,4.81,4.805263158
1/1/2022,16:30,396.95,85,4.67,4.672105263
1/1/2022,16:35,356.53,82.14976959,4.34,4.336315789
1/1/2022,16:40,357.47,82.74768519,4.32,4.324736842
1/1/2022,16:45,377.37,85.76590909,4.4,4.4
1/1/2022,16:50,382.11,83.430131,4.58,4.579473684
1/1/2022,16:55,341.05,81.78657074,4.17,4.168421053
1/1/2022,17:00,324.63,84.5390625,3.84,3.838421053
1/1/2022,17:05,356.84,72.08888889,4.95,4.95
1/1/2022,17:10,372.32,81.47045952,4.57,4.567894737
1/1/2022,17:15,393.47,82.83578947,4.75,4.747368421
1/1/2022,17:20,354.63,80.78132118,4.39,4.388421053
1/1/2022,17:25,346.11,81.62971698,4.24,4.243684211
1/1/2022,17:30,367.26,80.18777293,4.58,4.579473684
1/1/2022,17:35,348.32,81.00465116,4.3,4.295789474
1/1/2022,17:40,331.58,79.89879518,4.15,4.151052632
1/1/2022,17:45,346.74,79.71034483,4.35,4.353684211
1/1/2022,17:50,323.68,81.73737374,3.96,3.96
1/1/2022,17:55,346.42,79.0913242,4.38,4.376842105
1/1/2022,18:00,319.58,79.1039604,4.04,4.041052632
1/1/2022,18:05,321.79,79.6509901,4.04,4.041052632
1/1/2022,18:10,378,79.74683544,4.74,4.735789474
1/1/2022,18:15,382.42,82.06437768,4.66,4.660526316
1/1/2022,18:20,384,81.52866242,4.71,4.712631579
1/1/2022,18:25,354.95,81.03881279,4.38,4.376842105
1/1/2022,18:30,338.53,80.22037915,4.22,4.220526316
1/1/2022,18:35,300,80.42895442,3.73,3.728421053
1/1/2022,18:40,300.32,81.60869565,3.68,3.676315789
1/1/2022,18:45,313.26,83.536,3.75,3.745789474
1/1/2022,18:50,272.84,79.5451895,3.43,3.433157895
1/1/2022,18:55,281.05,81.46376812,3.45,3.450526316
1/1/2022,19:00,292.11,82.98579545,3.52,3.52
1/1/2022,19:05,283.58,80.10734463,3.54,3.543157895
1/1/2022,19:10,322.42,82.04071247,3.93,3.925263158
1/1/2022,19:15,318.32,79.77944862,3.99,3.994736842
1/1/2022,19:20,292.42,84.27089337,3.47,3.473684211
1/1/2022,19:25,261.79,80.05810398,3.27,3.271052632
1/1/2022,19:30,252.63,81.23151125,3.11,3.108947368
1/1/2022,19:35,279.79,80.86416185,3.46,3.462105263
1/1/2022,19:40,265.89,82.8317757,3.21,3.213157895
1/1/2022,19:45,266.53,81.01215805,3.29,3.294210526
1/1/2022,19:50,249.47,81.52614379,3.06,3.062631579
1/1/2022,19:55,247.26,82.69565217,2.99,2.987368421
1/1/2022,20:00,236.21,81.73356401,2.89,2.888947368
1/1/2022,20:05,240.32,82.58419244,2.91,2.912105263
1/1/2022,20:10,240,81.63265306,2.94,2.941052632
1/1/2022,20:15,238.42,82.4982699,2.89,2.894736842
1/1/2022,20:20,249.79,82.43894389,3.03,3.033684211
1/1/2022,20:25,251.68,79.64556962,3.16,3.155263158
1/1/2022,20:30,216.63,81.74716981,2.65,2.645789474
1/1/2022,20:35,221.68,81.80073801,2.71,2.709473684
1/1/2022,20:40,228.63,82.83695652,2.76,2.755789474
1/1/2022,20:45,202.42,82.62040816,2.45,2.454736842
1/1/2022,20:50,214.42,82.78764479,2.59,2.587894737
1/1/2022,20:55,241.58,82.73287671,2.92,2.923684211
1/2/2022,6:00,36.63,67.83333333,0.54,0.538421053
1/2/2022,6:05,44.84,72.32258065,0.62,0.619473684
1/2/2022,6:10,49.58,81.27868852,0.61,0.607894737
1/2/2022,6:15,51.79,78.46969697,0.66,0.66
1/2/2022,6:20,52.42,83.20634921,0.63,0.625263158
1/2/2022,6:25,56.53,81.92753623,0.69,0.694736842
1/2/2022,6:30,59.05,86.83823529,0.68,0.683157895
1/2/2022,6:35,54.95,79.63768116,0.69,0.688947368
1/2/2022,6:40,58.74,79.37837838,0.74,0.741052632
1/2/2022,6:45,68.21,76.64044944,0.89,0.885789474
1/2/2022,6:50,63.47,86.94520548,0.73,0.729473684
1/2/2022,6:55,53.37,87.49180328,0.61,0.607894737
1/2/2022,7:00,60,78.94736842,0.76,0.764210526
1/2/2022,7:05,76.74,79.11340206,0.97,0.972631579
1/2/2022,7:10,67.89,78.03448276,0.87,0.868421053
1/2/2022,7:15,70.11,77.04395604,0.91,0.908947368
1/2/2022,7:20,85.58,81.5047619,1.05,1.047894737
1/2/2022,7:25,82.74,86.1875,0.96,0.955263158
1/2/2022,7:30,78.95,86.75824176,0.91,0.908947368
1/2/2022,7:35,82.42,81.6039604,1.01,1.013157895
1/2/2022,7:40,100.74,87.6,1.15,1.152105263
1/2/2022,7:45,106.42,81.23664122,1.31,1.308421053
1/2/2022,7:50,110.84,90.11382114,1.23,1.227368421
1/2/2022,7:55,86.84,81.9245283,1.06,1.059473684
1/2/2022,8:00,79.58,79.58,1,1.001578947
1/2/2022,8:05,85.89,81.02830189,1.06,1.059473684
1/2/2022,8:10,103.26,81.95238095,1.26,1.262105263
1/2/2022,8:15,97.58,78.064,1.25,1.250526316
1/2/2022,8:20,98.53,78.1984127,1.26,1.256315789
1/2/2022,8:25,92.84,76.72727273,1.21,1.21
1/2/2022,8:30,108.95,77.82142857,1.4,1.395263158
1/2/2022,8:35,136.74,84.40740741,1.62,1.615263158
1/2/2022,8:40,131.68,84.41025641,1.56,1.557368421
1/2/2022,8:45,138,83.63636364,1.65,1.65
1/2/2022,8:50,138,86.79245283,1.59,1.586315789
1/2/2022,8:55,142.11,88.81875,1.6,1.603684211
1/2/2022,9:00,124.11,78.05660377,1.59,1.592105263
1/2/2022,9:05,120,76.43312102,1.57,1.574736842
1/2/2022,9:10,142.11,85.09580838,1.67,1.673157895
1/2/2022,9:15,166.11,81.02926829,2.05,2.049473684
1/2/2022,9:20,165.16,84.26530612,1.96,1.962631579
1/2/2022,9:25,180,85.30805687,2.11,2.113157895
1/2/2022,9:30,191.68,81.22033898,2.36,2.356315789
1/2/2022,9:35,189.47,80.97008547,2.34,2.338947368
1/2/2022,9:40,205.26,84.12295082,2.44,2.443157895
1/2/2022,9:45,244.74,83.24489796,2.94,2.941052632
1/2/2022,9:50,231.79,83.67870036,2.77,2.767368421
1/2/2022,9:55,197.05,81.42561983,2.42,2.42
1/2/2022,10:00,197.05,83.14345992,2.37,2.367894737
1/2/2022,10:05,222.63,81.25182482,2.74,2.744210526
1/2/2022,10:10,249.47,86.62152778,2.88,2.877368421
1/2/2022,10:15,252.95,85.45608108,2.96,2.964210526
1/2/2022,10:20,225.79,83.93680297,2.69,2.692105263
1/2/2022,10:25,270,83.33333333,3.24,3.236315789
1/2/2022,10:30,278.84,85.01219512,3.28,3.276842105
1/2/2022,10:35,288,80.22284123,3.59,3.589473684
1/2/2022,10:40,295.26,82.47486034,3.58,3.583684211
1/2/2022,10:45,331.26,78.12735849,4.24,4.237894737
1/2/2022,10:50,329.37,85.10852713,3.87,3.867368421
1/2/2022,10:55,276.32,85.28395062,3.24,3.242105263
1/2/2022,11:00,313.58,83.39893617,3.76,3.757368421
1/2/2022,11:05,256.42,84.62706271,3.03,3.033684211
1/2/2022,11:10,272.21,82.73860182,3.29,3.294210526
1/2/2022,11:15,272.84,81.44477612,3.35,3.346315789
1/2/2022,11:20,305.05,82.66937669,3.69,3.687894737
1/2/2022,11:25,308.53,85.22928177,3.62,3.624210526
1/2/2022,11:30,310.11,80.96866841,3.83,3.826842105
1/2/2022,11:35,318.63,82.54663212,3.86,3.855789474
1/2/2022,11:40,334.74,81.44525547,4.11,4.110526316
1/2/2022,11:45,345.16,81.40566038,4.24,4.237894737
1/2/2022,11:50,344.53,82.03095238,4.2,4.197368421
1/2/2022,11:55,326.84,80.70123457,4.05,4.046842105
1/2/2022,12:00,298.74,80.95934959,3.69,3.687894737
1/2/2022,12:05,336.95,81.78398058,4.12,4.122105263
1/2/2022,12:10,360.95,83.94186047,4.3,4.295789474
1/2/2022,12:15,357.79,82.82175926,4.32,4.318947368
1/2/2022,12:20,344.84,81.52245863,4.23,4.226315789
1/2/2022,12:25,378.95,79.27824268,4.78,4.776315789
1/2/2022,12:30,381.47,83.4726477,4.57,4.573684211
1/2/2022,12:35,372.63,84.11512415,4.43,4.428947368
1/2/2022,12:40,395.05,84.05319149,4.7,4.701052632
1/2/2022,12:45,401.37,83.27178423,4.82,4.816842105
1/2/2022,12:50,368.21,81.82444444,4.5,4.498421053
1/2/2022,12:55,406.11,83.39014374,4.87,4.874736842
1/2/2022,13:00,366.95,86.54481132,4.24,4.243684211
1/2/2022,13:05,398.53,82.00205761,4.86,4.863157895
1/2/2022,13:10,388.74,81.32635983,4.78,4.782105263
1/2/2022,13:15,407.68,84.75675676,4.81,4.805263158
1/2/2022,13:20,372.95,83.43400447,4.47,4.469473684
1/2/2022,13:25,389.68,83.80215054,4.65,4.648947368
1/2/2022,13:30,357.47,82.74768519,4.32,4.318947368
1/2/2022,13:35,390.63,82.06512605,4.76,4.758947368
1/2/2022,13:40,363.16,83.29357798,4.36,4.359473684
1/2/2022,13:45,399.47,81.5244898,4.9,4.897894737
1/2/2022,13:50,416.21,83.57630522,4.98,4.978947368
1/2/2022,13:55,404.53,84.27708333,4.8,4.799473684
1/2/2022,14:00,389.68,82.38477801,4.73,4.73
1/2/2022,14:05,416.21,81.93110236,5.08,5.083157895
1/2/2022,14:10,426,85.54216867,4.98,4.978947368
1/2/2022,14:15,417.47,82.99602386,5.03,5.031052632
1/2/2022,14:20,401.68,80.98387097,4.96,4.961578947
1/2/2022,14:25,394.11,81.25979381,4.85,4.851578947
1/2/2022,14:30,408.63,83.05487805,4.92,4.915263158
1/2/2022,14:35,432.32,82.97888676,5.21,5.210526316
1/2/2022,14:40,409.89,82.30722892,4.98,4.984736842
1/2/2022,14:45,400.74,84.18907563,4.76,4.764736842
1/2/2022,14:50,423.16,85.31451613,4.96,4.961578947
1/2/2022,14:55,394.42,82,4.81,4.805263158
1/2/2022,15:00,361.26,81.91836735,4.41,4.405789474
1/2/2022,15:05,393.47,82.66176471,4.76,4.764736842
1/2/2022,15:10,413.37,84.01829268,4.92,4.915263158
1/2/2022,15:15,411.79,82.85513078,4.97,4.973157895
1/2/2022,15:20,374.53,85.50913242,4.38,4.376842105
1/2/2022,15:25,384,84.5814978,4.54,4.544736842
1/2/2022,15:30,372,83.78378378,4.44,4.440526316
1/2/2022,15:35,380.53,86.48409091,4.4,4.4
1/2/2022,15:40,402,81.70731707,4.92,4.921052632
1/2/2022,15:45,425.05,85.01,5,4.996315789
1/2/2022,15:50,398.53,83.37447699,4.78,4.782105263
1/2/2022,15:55,375.16,81.55652174,4.6,4.596842105
1/2/2022,16:00,385.58,84.18777293,4.58,4.579473684
1/2/2022,16:05,395.68,82.60542797,4.79,4.787894737
1/2/2022,16:10,423.79,84.758,5,5.002105263
1/2/2022,16:15,437.68,86.15748031,5.08,5.083157895
1/2/2022,16:20,378.63,84.515625,4.48,4.481052632
1/2/2022,16:25,370.11,83.92517007,4.41,4.405789474
1/2/2022,16:30,377.05,85.30542986,4.42,4.423157895
1/2/2022,16:35,368.21,83.87471526,4.39,4.394210526
1/2/2022,16:40,386.53,83.84598698,4.61,4.614210526
1/2/2022,16:45,379.58,84.72767857,4.48,4.481052632
1/2/2022,16:50,365.68,81.99103139,4.46,4.463684211
1/2/2022,16:55,366.63,84.47695853,4.34,4.336315789
1/2/2022,17:00,353.05,85.4842615,4.13,4.133684211
1/2/2022,17:05,356.53,83.69248826,4.26,4.255263158
1/2/2022,17:10,364.74,81.96404494,4.45,4.446315789
1/2/2022,17:15,389.37,83.19871795,4.68,4.677894737
1/2/2022,17:20,371.68,80.62472885,4.61,4.608421053
1/2/2022,17:25,372.63,82.99109131,4.49,4.492631579
1/2/2022,17:30,378.32,82.42265795,4.59,4.591052632
1/2/2022,17:35,362.53,84.1136891,4.31,4.307368421
1/2/2022,17:40,378.32,81.18454936,4.66,4.660526316
1/2/2022,17:45,372.32,83.10714286,4.48,4.475263158
1/2/2022,17:50,387.47,81.23060797,4.77,4.770526316
1/2/2022,17:55,396.32,83.2605042,4.76,4.758947368
1/2/2022,18:00,406.74,83.34836066,4.88,4.880526316
1/2/2022,18:05,378.32,80.6652452,4.69,4.689473684
