date,time,Flow,Speed,Density,Occupancy
3/26/2022,10:30,1147.06,70.38,16.71,16.70705882
3/26/2022,10:35,1192.0,70.91,15.34,15.33960784
3/26/2022,10:40,1236.94,70.17,16.06,16.06431373
3/26/2022,10:45,1232.0,70.02,16.05,16.05137255
3/26/2022,10:50,1215.06,70.11,15.58,15.57686275
3/26/2022,10:55,1152.24,70.19,14.49,14.48980392
3/26/2022,11:00,1174.12,71.09,15.92,15.92196078
3/26/2022,11:05,1177.41,70.13,15.76,15.76235294
3/26/2022,11:10,1188.94,69.89,15.87,15.8745098
3/26/2022,11:15,1201.88,69.04,14.79,14.78745098
3/26/2022,11:20,1232.94,69.15,19.05,19.05372549
3/26/2022,11:25,1238.82,69.68,17.16,17.16
3/26/2022,11:30,1249.88,70.17,17.75,17.74666667
3/26/2022,11:35,1264.47,69.36,18.37,18.37215686
3/26/2022,11:40,1307.06,68.72,17.61,17.61294118
3/26/2022,11:45,1324.47,68.26,17.41,17.4145098
3/26/2022,11:50,1305.88,68.49,17.78,17.77686275
3/26/2022,11:55,1252.94,69.77,18.05,18.04862745
3/26/2022,12:00,1241.41,69.47,19.83,19.83019608
3/26/2022,12:05,1281.65,69.02,17.88,17.88470588
3/26/2022,12:10,1346.12,69.3,17.48,17.48352941
3/26/2022,12:15,1339.06,69.53,17.64,17.64313725
3/26/2022,12:20,1292.24,69.53,16.1,16.09882353
3/26/2022,12:25,1301.18,70.06,17.88,17.87607843
3/26/2022,12:30,1362.82,70.02,19.18,19.18313725
3/26/2022,12:35,1323.29,69.57,18.3,18.29882353
3/26/2022,12:40,1314.35,69.28,16.62,16.62078431
3/26/2022,12:45,1343.53,69.13,18.63,18.63098039
3/26/2022,12:50,1322.59,69.21,18.03,18.03137255
3/26/2022,12:55,1290.82,69.34,18.87,18.86823529
3/26/2022,13:00,1279.76,69.15,18.32,18.31607843
3/26/2022,13:05,1241.88,69.57,15.4,15.40431373
3/26/2022,13:10,1304.94,69.87,16.88,16.87529412
3/26/2022,13:15,1285.88,68.87,18.75,18.74745098
3/26/2022,13:20,1299.29,68.57,20.06,20.06313725
3/26/2022,13:25,1326.82,69.6,17.03,17.02627451
3/26/2022,13:30,1324.94,69.04,16.78,16.78039216
3/26/2022,13:35,1294.82,69.6,16.18,16.18078431
3/26/2022,13:40,1339.29,69.26,15.79,15.78823529
3/26/2022,13:45,1361.65,69.72,17.0,17.00039216
3/26/2022,13:50,1344.71,70.74,17.36,17.35843137
3/26/2022,13:55,1242.59,72.17,16.39,16.38784314
3/26/2022,14:00,1224.94,70.17,16.65,16.64666667
3/26/2022,14:05,1274.35,70.02,17.76,17.75529412
3/26/2022,14:10,1288.71,70.4,16.02,16.01686275
3/26/2022,14:15,1340.94,69.81,18.66,18.66117647
3/26/2022,14:20,1337.88,69.4,17.19,17.19019608
3/26/2022,14:25,1367.53,68.51,17.6,17.60431373
3/26/2022,14:30,1359.53,69.79,16.89,16.88823529
3/26/2022,14:35,1329.18,68.91,18.33,18.32901961
3/26/2022,14:40,1313.18,68.55,18.06,18.0572549
3/26/2022,14:45,1344.47,68.49,19.36,19.35568627
3/26/2022,14:50,1348.24,70.02,18.07,18.06588235
3/26/2022,14:55,1268.24,68.83,15.79,15.78823529
3/26/2022,15:00,1291.76,69.3,16.58,16.57764706
3/26/2022,15:05,1303.76,69.34,17.81,17.81137255
3/26/2022,15:10,1342.35,69.3,16.07,16.06862745
3/26/2022,15:15,1354.82,68.13,17.47,17.47058824
3/26/2022,15:20,1349.18,68.3,17.41,17.41019608
3/26/2022,15:25,1367.29,68.06,18.12,18.12196078
3/26/2022,15:30,1367.06,66.89,17.31,17.31098039
3/26/2022,15:35,1334.35,67.98,17.13,17.1254902
3/26/2022,15:40,1375.76,69.13,19.01,19.01490196
3/26/2022,15:45,1399.29,68.43,18.0,17.99686275
3/26/2022,15:50,1379.06,69.09,18.0,18.00117647
3/26/2022,15:55,1320.71,69.7,16.97,16.9745098
3/26/2022,16:00,1336.71,69.7,18.86,18.86392157
3/26/2022,16:05,1314.59,69.85,17.58,17.5827451
3/26/2022,16:10,1323.29,68.72,16.45,16.45254902
3/26/2022,16:15,1418.35,68.79,18.48,18.48
3/26/2022,16:20,1380.47,68.79,16.73,16.73294118
3/26/2022,16:25,1374.82,68.13,18.42,18.42392157
3/26/2022,16:30,1392.47,67.64,17.02,17.01764706
3/26/2022,16:35,1391.76,66.79,18.21,18.20823529
3/26/2022,16:40,1400.94,67.66,17.71,17.71215686
3/26/2022,16:45,1436.24,68.62,20.5,20.49882353
3/26/2022,16:50,1407.76,68.64,18.59,18.58784314
3/26/2022,16:55,1360.71,70.57,18.61,18.61372549
3/26/2022,17:00,1229.88,71.09,16.39,16.39215686
3/26/2022,17:05,1330.12,71.04,19.5,19.50235294
3/26/2022,17:10,1342.12,70.28,18.13,18.13058824
3/26/2022,17:15,1382.35,69.43,19.08,19.07529412
3/26/2022,17:20,1385.18,68.68,19.68,19.68352941
3/26/2022,17:25,1330.12,68.55,17.38,17.38431373
3/26/2022,17:30,1228.0,68.11,14.8,14.80039216
3/26/2022,17:35,1248.47,70.28,17.22,17.21607843
3/26/2022,17:40,1214.59,70.85,17.26,17.26352941
3/26/2022,17:45,1214.35,71.06,15.75,15.75372549
3/26/2022,17:50,1252.0,70.23,16.37,16.37490196
3/26/2022,17:55,1208.94,70.32,16.51,16.51294118
3/26/2022,18:00,1140.71,70.72,13.62,13.6227451
3/26/2022,18:05,1141.18,71.4,13.57,13.57098039
3/26/2022,18:10,1164.71,71.38,14.27,14.2654902
3/26/2022,18:15,1171.53,71.32,13.45,13.45019608
3/26/2022,18:20,1218.12,71.21,15.45,15.44745098
3/26/2022,18:25,1184.94,72.26,14.42,14.41647059
3/26/2022,18:30,1159.76,71.49,15.21,15.21019608
3/26/2022,18:35,1107.06,70.45,14.12,14.11882353
3/26/2022,18:40,1059.29,70.83,14.47,14.46823529
3/26/2022,18:45,1039.06,70.72,12.93,12.93254902
3/26/2022,18:50,1034.59,69.91,12.86,12.86352941
3/26/2022,18:55,990.59,72.36,12.59,12.58745098
3/26/2022,19:00,954.59,71.02,11.88,11.88431373
3/26/2022,19:05,1008.94,70.34,12.92,12.92392157
3/26/2022,19:10,1057.88,70.55,13.95,13.94627451
3/26/2022,19:15,995.53,70.15,14.13,14.13176471
3/26/2022,19:20,985.65,70.17,12.7,12.69529412
3/26/2022,19:25,934.35,70.4,11.83,11.82823529
3/26/2022,19:30,936.47,69.87,11.22,11.21568627
3/26/2022,19:35,965.65,69.89,13.42,13.42
3/26/2022,19:40,971.53,70.02,11.86,11.8627451
3/26/2022,19:45,971.53,70.85,12.22,12.21647059
3/26/2022,19:50,960.94,70.36,11.85,11.85411765
3/26/2022,19:55,909.88,70.83,12.22,12.22078431
3/26/2022,20:00,871.76,71.28,10.71,10.70666667
3/26/2022,20:05,867.53,70.72,10.48,10.48235294
3/26/2022,20:10,845.65,71.09,9.72,9.723137255
3/26/2022,20:15,878.59,70.89,11.28,11.28470588
3/26/2022,20:20,893.18,70.79,10.53,10.5254902
3/26/2022,20:25,912.47,70.72,12.29,12.28980392
3/26/2022,20:30,842.12,70.62,10.4,10.40039216
3/26/2022,20:35,854.12,71.34,11.34,11.33647059
3/26/2022,20:40,838.35,71.3,9.27,9.265882353
3/26/2022,20:45,822.12,70.6,10.99,10.99137255
3/26/2022,20:50,790.12,70.26,11.12,11.11647059
3/26/2022,20:55,782.82,70.36,9.86,9.861176471
3/27/2022,6:00,176.71,72.4,1.93,1.93254902
3/27/2022,6:05,193.41,73.52,2.04,2.036078431
3/27/2022,6:10,254.35,73.9,2.65,2.652941176
3/27/2022,6:15,272.47,73.9,2.83,2.829803922
3/27/2022,6:20,291.29,73.94,3.03,3.03254902
3/27/2022,6:25,308.0,74.25,3.3,3.295686275
3/27/2022,6:30,354.59,73.62,4.24,4.240392157
3/27/2022,6:35,380.47,74.56,4.32,4.318039216
3/27/2022,6:40,361.41,74.81,4.1,4.098039216
3/27/2022,6:45,379.29,74.44,4.54,4.542352941
3/27/2022,6:50,358.82,74.06,4.17,4.167058824
3/27/2022,6:55,336.71,73.83,3.74,3.74
3/27/2022,7:00,347.29,74.71,4.45,4.44745098
3/27/2022,7:05,361.65,74.25,4.04,4.041960784
3/27/2022,7:10,361.41,74.71,3.99,3.985882353
3/27/2022,7:15,371.06,74.94,4.68,4.680392157
3/27/2022,7:20,392.24,73.94,4.17,4.171372549
3/27/2022,7:25,399.06,74.0,4.45,4.44745098
3/27/2022,7:30,434.35,74.19,5.15,5.150588235
3/27/2022,7:35,414.59,74.08,5.3,5.297254902
3/27/2022,7:40,452.71,73.67,5.08,5.081568627
3/27/2022,7:45,475.06,73.58,5.13,5.133333333
3/27/2022,7:50,440.47,73.92,4.92,4.921960784
3/27/2022,7:55,455.53,73.83,5.08,5.081568627
3/27/2022,8:00,480.0,73.65,5.34,5.336078431
3/27/2022,8:05,439.76,73.31,4.81,4.805490196
3/27/2022,8:10,467.06,73.98,5.3,5.301568627
3/27/2022,8:15,513.18,74.17,5.68,5.676862745
3/27/2022,8:20,537.88,73.75,5.86,5.862352941
3/27/2022,8:25,538.59,72.79,7.01,7.005490196
3/27/2022,8:30,577.65,73.56,8.9,8.899215686
3/27/2022,8:35,604.94,73.9,8.67,8.674901961
3/27/2022,8:40,685.18,73.85,10.21,10.21058824
3/27/2022,8:45,688.94,74.25,10.03,10.03372549
3/27/2022,8:50,666.59,73.71,8.92,8.916470588
3/27/2022,8:55,663.76,73.54,9.1,9.097647059
3/27/2022,9:00,611.06,73.44,8.06,8.058039216
3/27/2022,9:05,599.76,71.54,7.35,7.354901961
3/27/2022,9:10,626.82,71.83,7.68,7.682745098
3/27/2022,9:15,675.06,72.96,8.36,8.364313725
3/27/2022,9:20,683.76,72.73,9.37,9.37372549
3/27/2022,9:25,670.12,72.54,7.44,7.436862745
3/27/2022,9:30,749.18,71.83,8.71,8.705098039
3/27/2022,9:35,782.59,72.6,9.19,9.188235294
3/27/2022,9:40,838.59,72.46,9.46,9.455686275
3/27/2022,9:45,858.35,71.6,12.07,12.06980392
3/27/2022,9:50,845.18,71.96,10.15,10.14588235
3/27/2022,9:55,840.71,71.9,9.66,9.658431373
3/27/2022,10:00,862.12,71.31,10.04,10.04235294
3/27/2022,10:05,888.0,71.46,10.27,10.27098039
3/27/2022,10:10,875.06,70.27,10.06,10.05960784
3/27/2022,10:15,955.06,69.52,11.62,11.61686275
3/27/2022,10:20,927.53,69.52,11.37,11.37098039
3/27/2022,10:25,953.18,70.29,13.21,13.21294118
3/27/2022,10:30,1015.06,69.48,14.81,14.81333333
3/27/2022,10:35,1073.88,69.85,14.56,14.56313725
3/27/2022,10:40,1089.65,69.88,15.51,15.51215686
3/27/2022,10:45,1086.12,70.12,15.27,15.27058824
3/27/2022,10:50,1064.71,69.65,13.0,12.9972549
3/27/2022,10:55,1088.24,69.85,12.82,12.81607843
3/27/2022,11:00,1076.94,70.02,13.67,13.6745098
3/27/2022,11:05,1021.18,70.12,13.83,13.83411765
3/27/2022,11:10,1022.12,69.44,13.12,13.12235294
3/27/2022,11:15,1096.71,69.19,12.79,12.79019608
3/27/2022,11:20,1155.29,70.02,16.59,16.59490196
3/27/2022,11:25,1121.18,69.52,16.85,16.85372549
3/27/2022,11:30,1130.12,69.02,13.27,13.27333333
3/27/2022,11:35,1157.88,68.75,15.36,15.36117647
3/27/2022,11:40,1215.29,68.9,16.56,16.56470588
3/27/2022,11:45,1246.59,67.62,15.9,15.89607843
3/27/2022,11:50,1165.88,68.94,15.8,15.80117647
3/27/2022,11:55,1152.47,68.79,16.18,16.18078431
3/27/2022,12:00,1180.94,68.79,17.31,17.31098039
3/27/2022,12:05,1159.29,68.42,15.09,15.08509804
3/27/2022,12:10,1215.76,68.12,15.67,15.66745098
3/27/2022,12:15,1233.41,67.75,16.16,16.15921569
3/27/2022,12:20,1241.65,67.88,16.48,16.4827451
3/27/2022,12:25,1219.06,67.81,15.98,15.97803922
3/27/2022,12:30,1239.76,66.92,16.22,16.22392157
3/27/2022,12:35,1241.65,66.31,14.96,14.96
3/27/2022,12:40,1225.88,67.33,15.63,15.63294118
3/27/2022,12:45,1178.12,67.73,14.57,14.57176471
3/27/2022,12:50,1224.47,67.92,14.85,14.84784314
3/27/2022,12:55,1162.82,67.54,14.6,14.60196078
3/27/2022,13:00,1121.88,69.0,13.23,13.22588235
3/27/2022,13:05,1112.24,69.0,13.09,13.09215686
3/27/2022,13:10,1107.53,69.04,12.78,12.78156863
3/27/2022,13:15,1159.29,68.96,13.49,13.49333333
3/27/2022,13:20,1162.35,68.65,13.37,13.37254902
3/27/2022,13:25,1080.71,69.08,13.36,13.35529412
3/27/2022,13:30,1132.47,69.35,13.36,13.36392157
3/27/2022,13:35,1176.47,68.79,14.0,13.99803922
3/27/2022,13:40,1140.71,68.81,17.24,17.23764706
3/27/2022,13:45,1175.06,68.62,15.37,15.37411765
3/27/2022,13:50,1139.53,68.98,17.82,17.82
3/27/2022,13:55,1065.41,69.83,16.3,16.30156863
3/27/2022,14:00,1090.12,70.15,15.62,15.61568627
3/27/2022,14:05,1092.94,69.56,15.12,15.11960784
3/27/2022,14:10,1134.35,70.06,14.8,14.79607843
3/27/2022,14:15,1109.41,69.38,13.86,13.85568627
3/27/2022,14:20,1167.76,68.56,14.35,14.34745098
3/27/2022,14:25,1171.53,68.92,14.89,14.88666667
3/27/2022,14:30,1137.41,69.62,13.11,13.10941176
3/27/2022,14:35,1142.12,69.94,14.58,14.58039216
3/27/2022,14:40,1136.71,69.38,17.12,17.11686275
3/27/2022,14:45,1124.47,69.79,16.77,16.76745098
3/27/2022,14:50,1074.59,69.85,14.57,14.57176471
3/27/2022,14:55,1048.24,70.12,13.95,13.95490196
3/27/2022,15:00,1031.29,70.62,16.18,16.17647059
3/27/2022,15:05,1068.0,70.48,14.44,14.44235294
3/27/2022,15:10,1081.88,70.08,13.29,13.28627451
3/27/2022,15:15,1124.94,68.85,13.74,13.74352941
3/27/2022,15:20,1168.24,69.42,17.22,17.22470588
3/27/2022,15:25,1090.12,69.73,12.89,12.88509804
3/27/2022,15:30,1102.59,69.4,12.94,12.94117647
3/27/2022,15:35,1110.82,70.06,12.75,12.75137255
3/27/2022,15:40,1142.59,69.94,14.32,14.3172549
3/27/2022,15:45,1094.59,69.29,14.51,14.50705882
3/27/2022,15:50,1126.12,69.17,15.32,15.32235294
3/27/2022,15:55,1078.12,69.83,12.91,12.90666667
3/27/2022,16:00,1088.0,69.56,13.11,13.10941176
3/27/2022,16:05,1102.82,69.38,13.71,13.71333333
3/27/2022,16:10,1126.35,69.17,14.98,14.9772549
3/27/2022,16:15,1131.29,68.54,15.51,15.50784314
3/27/2022,16:20,1115.29,68.81,14.8,14.80039216
3/27/2022,16:25,1079.76,68.94,14.92,14.92117647
3/27/2022,16:30,1097.18,68.4,14.82,14.81764706
3/27/2022,16:35,1140.94,68.25,16.98,16.98313725
3/27/2022,16:40,1101.88,68.52,13.61,13.6054902
3/27/2022,16:45,1066.12,69.15,14.46,14.45529412
3/27/2022,16:50,1024.47,68.29,12.86,12.86352941
3/27/2022,16:55,1035.29,69.17,13.72,13.71764706
3/27/2022,17:00,978.82,69.71,14.31,14.31294118
3/27/2022,17:05,1003.76,70.48,12.97,12.97137255
3/27/2022,17:10,1068.71,70.19,13.46,13.46313725
3/27/2022,17:15,1072.94,70.88,14.93,14.9254902
3/27/2022,17:20,1047.76,70.92,13.31,13.31215686
3/27/2022,17:25,1047.29,70.88,15.12,15.11960784
3/27/2022,17:30,1035.76,70.0,14.9,14.89529412
3/27/2022,17:35,1003.53,70.0,12.85,12.85058824
3/27/2022,17:40,964.94,69.9,12.11,12.11294118
3/27/2022,17:45,969.18,70.77,12.24,12.23803922
3/27/2022,17:50,981.41,70.38,12.24,12.24235294
3/27/2022,17:55,912.71,70.44,10.77,10.77137255
3/27/2022,18:00,930.59,70.88,10.27,10.27098039
3/27/2022,18:05,910.82,71.5,10.32,10.3227451
3/27/2022,18:10,893.41,71.58,10.62,10.62039216
3/27/2022,18:15,935.53,71.1,10.87,10.87058824
3/27/2022,18:20,994.82,71.06,12.63,12.63490196
3/27/2022,18:25,932.0,70.6,12.33,12.32862745
3/27/2022,18:30,931.06,71.44,12.13,12.1345098
3/27/2022,18:35,947.53,70.69,11.05,11.05176471
3/27/2022,18:40,917.41,70.1,11.47,11.47019608
3/27/2022,18:45,887.76,71.08,10.23,10.23215686
3/27/2022,18:50,883.53,70.5,10.94,10.94392157
3/27/2022,18:55,858.82,70.65,11.03,11.0345098
3/27/2022,19:00,825.65,70.35,11.97,11.96627451
3/27/2022,19:05,815.76,69.92,10.04,10.03803922
3/27/2022,19:10,831.53,69.48,9.3,9.296078431
3/27/2022,19:15,831.06,69.56,11.09,11.09058824
3/27/2022,19:20,858.35,69.12,11.82,11.81960784
3/27/2022,19:25,830.12,68.69,14.13,14.12745098
3/27/2022,19:30,801.18,68.79,10.2,10.19764706
3/27/2022,19:35,794.59,68.85,9.33,9.334901961
3/27/2022,19:40,789.18,68.98,9.18,9.175294118
3/27/2022,19:45,750.35,69.73,8.62,8.618823529
3/27/2022,19:50,716.71,69.23,7.89,7.885490196
3/27/2022,19:55,148.71,68.52,8.57,8.567058824
3/27/2022,20:00,0.0,0.0,0.0,0.0
3/27/2022,20:05,272.47,70.15,7.53,7.52745098
3/27/2022,20:10,696.24,69.56,8.42,8.420392157
3/27/2022,20:15,577.18,69.1,8.58,8.575686275
3/27/2022,20:20,700.47,69.0,8.7,8.696470588
3/27/2022,20:25,519.29,69.73,7.61,7.61372549
3/27/2022,20:30,686.12,69.56,7.6,7.600784314
3/27/2022,20:35,499.29,69.67,6.97,6.970980392
3/27/2022,20:40,627.53,69.35,7.07,7.070196078
3/27/2022,20:45,506.82,69.54,6.98,6.983921569
3/27/2022,20:50,640.47,69.27,8.01,8.00627451
3/27/2022,20:55,482.35,69.46,7.46,7.462745098
3/28/2022,6:00,554.35,71.9,7.09,7.08745098
3/28/2022,6:05,479.76,71.67,6.95,6.945098039
3/28/2022,6:10,680.47,71.42,8.09,8.09254902
3/28/2022,6:15,616.24,71.48,9.06,9.063137255
3/28/2022,6:20,832.24,71.69,10.03,10.02509804
3/28/2022,6:25,728.0,71.31,10.77,10.76705882
3/28/2022,6:30,948.94,70.73,11.69,11.68588235
3/28/2022,6:35,841.88,70.94,12.45,12.44941176
3/28/2022,6:40,1130.59,71.0,13.77,13.76941176
3/28/2022,6:45,930.59,71.31,14.09,14.09294118
3/28/2022,6:50,1114.35,71.75,13.75,13.75215686
3/28/2022,6:55,821.65,71.48,12.33,12.32862745
3/28/2022,7:00,1016.47,71.6,12.25,12.25098039
3/28/2022,7:05,935.29,70.85,13.83,13.83411765
3/28/2022,7:10,1033.18,70.12,15.22,15.21882353
3/28/2022,7:15,0.0,0.0,0.0,0.0
3/28/2022,7:20,0.0,0.0,0.0,0.0
3/28/2022,7:25,0.0,0.0,0.0,0.0
3/28/2022,7:30,1219.29,68.98,17.72,17.71647059
3/28/2022,7:35,1549.18,69.23,20.36,20.36078431
3/28/2022,7:40,1599.06,68.88,20.15,20.15372549
3/28/2022,7:45,1475.53,67.81,19.06,19.05803922
3/28/2022,7:50,1440.71,68.15,18.24,18.2427451
3/28/2022,7:55,1317.41,68.31,17.41,17.4145098
3/28/2022,8:00,1311.53,68.35,16.35,16.34901961
3/28/2022,8:05,1315.29,67.96,16.61,16.61215686
3/28/2022,8:10,1355.53,68.77,16.43,16.42666667
3/28/2022,8:15,1327.76,68.35,16.82,16.82352941
3/28/2022,8:20,1279.76,68.31,16.31,16.30588235
3/28/2022,8:25,1269.88,68.54,15.7,15.69764706
3/28/2022,8:30,1270.59,69.6,14.97,14.97294118
3/28/2022,8:35,1260.94,69.35,15.64,15.64156863
3/28/2022,8:40,1263.06,69.94,15.05,15.04627451
3/28/2022,8:45,1214.35,68.77,14.69,14.69254902
3/28/2022,8:50,1137.88,69.08,13.66,13.66156863
3/28/2022,8:55,1067.76,69.38,12.75,12.75137255
3/28/2022,9:00,999.06,70.67,12.15,12.14745098
3/28/2022,9:05,981.88,70.42,11.71,11.71176471
3/28/2022,9:10,991.29,70.04,11.76,11.75921569
3/28/2022,9:15,999.53,70.33,11.96,11.95764706
3/28/2022,9:20,955.53,70.31,12.2,12.20352941
3/28/2022,9:25,947.06,70.46,11.74,11.73764706
3/28/2022,9:30,969.65,70.42,12.58,12.58313725
3/28/2022,9:35,1000.0,69.81,12.16,12.16039216
3/28/2022,9:40,1024.94,70.23,12.38,12.38470588
3/28/2022,9:45,1007.76,68.4,12.8,12.80313725
3/28/2022,9:50,964.94,68.79,12.6,12.60470588
3/28/2022,9:55,953.18,68.44,12.53,12.53137255
3/28/2022,10:00,969.18,68.83,13.0,13.00156863
3/28/2022,10:05,988.94,68.35,13.88,13.8772549
3/28/2022,10:10,972.24,68.6,14.07,14.07137255
3/28/2022,10:15,951.53,68.62,13.23,13.22588235
3/28/2022,10:20,996.0,68.21,13.04,13.04470588
3/28/2022,10:25,1024.0,67.75,14.53,14.53294118
3/28/2022,10:30,1015.06,67.77,14.37,14.36901961
3/28/2022,10:35,1079.76,67.21,14.56,14.56313725
3/28/2022,10:40,1072.71,67.54,14.55,14.55019608
3/28/2022,10:45,1051.76,67.31,14.42,14.41647059
3/28/2022,10:50,1092.71,67.48,14.68,14.67960784
3/28/2022,10:55,1075.76,67.42,14.02,14.01529412
3/28/2022,11:00,622.82,67.81,13.2,13.20431373
3/28/2022,11:05,819.53,67.67,14.11,14.11019608
3/28/2022,11:10,1054.35,67.5,13.71,13.71333333
3/28/2022,11:15,1107.29,67.04,14.99,14.98588235
3/28/2022,11:20,1117.88,66.9,15.35,15.35254902
3/28/2022,11:25,1102.12,67.52,14.36,14.35607843
3/28/2022,11:30,1081.41,67.35,14.03,14.03254902
3/28/2022,11:35,1136.47,67.6,16.8,16.80196078
3/28/2022,11:40,1147.06,67.52,14.73,14.73137255
3/28/2022,11:45,1157.41,67.54,15.16,15.15843137
3/28/2022,11:50,1063.53,68.44,15.15,15.14980392
3/28/2022,11:55,1060.24,67.69,14.38,14.38196078
3/28/2022,12:00,661.41,67.75,14.01,14.00666667
3/28/2022,12:05,1091.06,67.44,14.39,14.39058824
3/28/2022,12:10,1134.12,67.19,15.12,15.11960784
3/28/2022,12:15,1108.71,66.48,16.37,16.37058824
3/28/2022,12:20,1144.71,66.81,14.58,14.58470588
3/28/2022,12:25,1155.53,66.69,15.04,15.04196078
3/28/2022,12:30,1135.29,66.85,14.2,14.20078431
3/28/2022,12:35,1134.35,66.9,15.1,15.10235294
3/28/2022,12:40,1114.82,66.79,15.82,15.81843137
3/28/2022,12:45,1145.41,68.12,16.07,16.06862745
3/28/2022,12:50,1115.76,67.88,15.87,15.8745098
3/28/2022,12:55,1067.53,68.67,16.94,16.93568627
3/28/2022,13:00,1076.47,68.0,15.21,15.2145098
3/28/2022,13:05,1085.65,67.9,14.19,14.18784314
3/28/2022,13:10,1159.06,66.79,16.5,16.50431373
3/28/2022,13:15,1160.71,66.27,17.96,17.96235294
3/28/2022,13:20,1190.59,66.46,16.09,16.08588235
3/28/2022,13:25,1199.29,66.25,16.34,16.33607843
3/28/2022,13:30,1178.35,65.77,15.38,15.3827451
3/28/2022,13:35,1230.12,65.71,16.06,16.05568627
3/28/2022,13:40,1254.12,65.38,16.38,16.37921569
3/28/2022,13:45,1198.35,65.75,15.52,15.51647059
3/28/2022,13:50,1196.24,65.73,16.33,16.32745098
3/28/2022,13:55,1135.06,65.67,14.88,14.88235294
3/28/2022,14:00,1128.94,65.73,15.23,15.23176471
3/28/2022,14:05,1164.24,65.52,15.49,15.49058824
3/28/2022,14:10,1239.06,64.54,17.21,17.20745098
3/28/2022,14:15,1281.41,64.88,17.62,17.62156863
3/28/2022,14:20,1320.71,64.88,18.38,18.37647059
3/28/2022,14:25,1322.82,65.04,19.04,19.04078431
3/28/2022,14:30,1345.88,64.65,17.57,17.56980392
3/28/2022,14:35,1324.24,64.42,17.87,17.86745098
3/28/2022,14:40,1346.59,63.73,20.15,20.14941176
3/28/2022,14:45,1365.65,63.08,19.07,19.07098039
3/28/2022,14:50,1361.88,62.79,19.17,19.17019608
3/28/2022,14:55,1362.82,62.35,19.11,19.10980392
3/28/2022,15:00,1383.29,62.54,19.43,19.42901961
3/28/2022,15:05,1412.71,61.69,19.73,19.72666667
3/28/2022,15:10,1496.47,61.6,21.46,21.46078431
3/28/2022,15:15,1528.47,59.6,23.0,23.00078431
3/28/2022,15:20,1411.29,58.54,21.09,21.0854902
3/28/2022,15:25,1431.76,59.31,22.78,22.78078431
3/28/2022,15:30,1456.94,57.94,22.09,22.08627451
3/28/2022,15:35,1422.12,57.04,22.46,22.46156863
3/28/2022,15:40,1374.12,57.02,22.99,22.98784314
3/28/2022,15:45,1390.12,55.33,24.14,24.14392157
3/28/2022,15:50,1402.35,54.56,22.1,22.10352941
3/28/2022,15:55,1404.0,52.94,24.58,24.58392157
3/28/2022,16:00,1354.59,48.27,27.14,27.14196078
3/28/2022,16:05,1338.82,44.33,31.33,31.33490196
3/28/2022,16:10,1291.53,38.71,34.55,34.55294118
3/28/2022,16:15,1200.0,30.9,42.27,42.26588235
3/28/2022,16:20,1168.0,27.4,43.34,43.34
3/28/2022,16:25,1151.06,25.5,45.15,45.14745098
3/28/2022,16:30,1127.29,26.31,43.68,43.67647059
3/28/2022,16:35,1117.41,25.77,45.58,45.57882353
3/28/2022,16:40,1114.35,25.88,45.18,45.17764706
3/28/2022,16:45,1117.41,24.9,45.67,45.66509804
3/28/2022,16:50,1107.76,25.25,44.64,44.6427451
3/28/2022,16:55,1123.53,25.85,47.3,47.3
3/28/2022,17:00,1142.59,26.81,44.59,44.58666667
3/28/2022,17:05,1146.59,27.21,45.63,45.63490196
3/28/2022,17:10,1180.24,26.94,44.19,44.18980392
3/28/2022,17:15,1164.0,26.42,45.76,45.76431373
3/28/2022,17:20,1168.47,24.73,47.66,47.66235294
3/28/2022,17:25,1209.41,26.35,46.42,46.42
3/28/2022,17:30,1234.59,27.88,44.2,44.2027451
3/28/2022,17:35,1221.18,29.19,43.74,43.73686275
3/28/2022,17:40,1233.41,31.83,41.7,41.69647059
3/28/2022,17:45,1233.41,36.81,36.67,36.66666667
3/28/2022,17:50,1224.0,41.38,34.44,34.43647059
3/28/2022,17:55,1171.29,44.02,31.39,31.39098039
3/28/2022,18:00,1165.65,50.19,27.2,27.19803922
3/28/2022,18:05,1220.0,55.4,24.63,24.63137255
3/28/2022,18:10,1219.29,59.71,18.73,18.72588235
3/28/2022,18:15,1229.18,64.33,16.42,16.42235294
3/28/2022,18:20,1134.12,66.29,13.54,13.54078431
3/28/2022,18:25,1048.94,67.5,12.41,12.41058824
3/28/2022,18:30,1017.18,69.04,11.4,11.40117647
3/28/2022,18:35,995.76,69.27,11.09,11.09058824
3/28/2022,18:40,963.53,68.96,11.34,11.34078431
3/28/2022,18:45,962.35,68.4,11.85,11.85411765
3/28/2022,18:50,861.18,67.62,9.78,9.779215686
3/28/2022,18:55,826.59,68.81,9.41,9.41254902
3/28/2022,19:00,809.18,68.96,10.74,10.73686275
3/28/2022,19:05,783.06,68.79,9.17,9.166666667
3/28/2022,19:10,767.29,68.21,8.77,8.774117647
3/28/2022,19:15,814.35,68.25,9.18,9.175294118
3/28/2022,19:20,812.94,67.85,9.23,9.231372549
3/28/2022,19:25,722.59,68.1,8.38,8.381568627
3/28/2022,19:30,701.88,67.9,8.11,8.109803922
3/28/2022,19:35,706.82,68.4,8.08,8.083921569
3/28/2022,19:40,713.18,68.56,8.13,8.131372549
3/28/2022,19:45,742.35,67.9,8.47,8.467843137
